,Country/Region,Date,Confirmed,Deaths,Recovered
705,Azerbaijan,3/24/20,87,1,10
706,Azerbaijan,3/25/20,93,2,10
707,Azerbaijan,3/26/20,122,3,15
708,Azerbaijan,3/27/20,165,3,15
709,Azerbaijan,3/28/20,182,4,15
710,Azerbaijan,3/29/20,209,4,15
711,Azerbaijan,3/3/20,3,0,0
712,Azerbaijan,3/30/20,273,4,26
713,Azerbaijan,3/31/20,298,5,26
714,Azerbaijan,3/4/20,3,0,0
715,Azerbaijan,3/5/20,6,0,0
716,Azerbaijan,3/6/20,6,0,0
717,Azerbaijan,3/7/20,9,0,0
718,Azerbaijan,3/8/20,9,0,0
719,Azerbaijan,3/9/20,9,0,0
720,Azerbaijan,4/1/20,359,5,26
721,Azerbaijan,4/10/20,991,10,159
722,Azerbaijan,4/11/20,1058,11,200
723,Azerbaijan,4/12/20,1098,11,250
724,Azerbaijan,4/13/20,1148,12,289
725,Azerbaijan,4/14/20,1197,13,351
726,Azerbaijan,4/15/20,1253,13,404
727,Azerbaijan,4/16/20,1283,15,460
728,Azerbaijan,4/17/20,1340,15,528
729,Azerbaijan,4/18/20,1373,18,590
730,Azerbaijan,4/19/20,1398,19,712
731,Azerbaijan,4/2/20,400,5,26
732,Azerbaijan,4/20/20,1436,19,791
733,Azerbaijan,4/21/20,1480,20,865
734,Azerbaijan,4/22/20,1518,20,907
735,Azerbaijan,4/23/20,1548,20,948
736,Azerbaijan,4/24/20,1592,21,1013
737,Azerbaijan,4/25/20,1617,21,1080
738,Azerbaijan,4/26/20,1645,21,1139
739,Azerbaijan,4/27/20,1678,22,1162
740,Azerbaijan,4/28/20,1717,22,1221
741,Azerbaijan,4/29/20,1766,23,1267
742,Azerbaijan,4/3/20,443,5,32
743,Azerbaijan,4/30/20,1804,24,1325
744,Azerbaijan,4/4/20,521,5,32
745,Azerbaijan,4/5/20,584,7,32
746,Azerbaijan,4/6/20,641,7,44
747,Azerbaijan,4/7/20,717,8,44
748,Azerbaijan,4/8/20,822,8,63
749,Azerbaijan,4/9/20,926,9,101
750,Azerbaijan,5/1/20,1854,25,1365
751,Azerbaijan,5/2/20,1894,25,1411
752,Azerbaijan,5/3/20,1932,25,1441
753,Azerbaijan,5/4/20,1984,26,1480
754,Azerbaijan,5/5/20,2060,26,1508
755,Azerbaijan,5/6/20,2127,28,1536
756,Azerbaijan,5/7/20,2204,28,1551
810,Bahrain,2/24/20,1,0,0
811,Bahrain,2/25/20,23,0,0
812,Bahrain,2/26/20,33,0,0
813,Bahrain,2/27/20,33,0,0
814,Bahrain,2/28/20,36,0,0
815,Bahrain,2/29/20,41,0,0
816,Bahrain,3/1/20,47,0,0
817,Bahrain,3/10/20,110,0,22
818,Bahrain,3/11/20,195,0,35
819,Bahrain,3/12/20,195,0,35
820,Bahrain,3/13/20,195,0,44
821,Bahrain,3/14/20,210,0,44
822,Bahrain,3/15/20,214,0,60
823,Bahrain,3/16/20,214,1,77
824,Bahrain,3/17/20,228,1,81
825,Bahrain,3/18/20,256,1,88
826,Bahrain,3/19/20,278,1,100
827,Bahrain,3/2/20,49,0,0
828,Bahrain,3/20/20,285,1,100
829,Bahrain,3/21/20,305,1,125
830,Bahrain,3/22/20,334,2,149
831,Bahrain,3/23/20,377,2,149
832,Bahrain,3/24/20,392,3,177
833,Bahrain,3/25/20,419,4,177
834,Bahrain,3/26/20,458,4,204
835,Bahrain,3/27/20,466,4,227
836,Bahrain,3/28/20,476,4,265
837,Bahrain,3/29/20,499,4,272
838,Bahrain,3/3/20,49,0,0
839,Bahrain,3/30/20,515,4,279
840,Bahrain,3/31/20,567,4,295
841,Bahrain,3/4/20,52,0,0
842,Bahrain,3/5/20,55,0,0
843,Bahrain,3/6/20,60,0,4
844,Bahrain,3/7/20,85,0,4
845,Bahrain,3/8/20,85,0,4
846,Bahrain,3/9/20,95,0,14
847,Bahrain,4/1/20,569,4,337
848,Bahrain,4/10/20,925,6,539
849,Bahrain,4/11/20,1040,6,555
850,Bahrain,4/12/20,1136,6,558
851,Bahrain,4/13/20,1361,6,591
852,Bahrain,4/14/20,1528,7,645
853,Bahrain,4/15/20,1671,7,663
854,Bahrain,4/16/20,1700,7,703
855,Bahrain,4/17/20,1740,7,725
856,Bahrain,4/18/20,1773,7,755
857,Bahrain,4/19/20,1881,7,759
858,Bahrain,4/2/20,643,4,381
859,Bahrain,4/20/20,1907,7,769
860,Bahrain,4/21/20,1973,7,784
861,Bahrain,4/22/20,2027,7,1026
862,Bahrain,4/23/20,2217,8,1082
863,Bahrain,4/24/20,2518,8,1113
864,Bahrain,4/25/20,2588,8,1160
865,Bahrain,4/26/20,2647,8,1189
866,Bahrain,4/27/20,2723,8,1218
867,Bahrain,4/28/20,2811,8,1310
868,Bahrain,4/29/20,2921,8,1455
869,Bahrain,4/3/20,672,4,382
870,Bahrain,4/30/20,3040,8,1500
871,Bahrain,4/4/20,688,4,423
872,Bahrain,4/5/20,700,4,431
873,Bahrain,4/6/20,756,4,458
874,Bahrain,4/7/20,811,5,458
875,Bahrain,4/8/20,823,5,477
876,Bahrain,4/9/20,887,5,519
877,Bahrain,5/1/20,3170,8,1555
878,Bahrain,5/2/20,3284,8,1568
879,Bahrain,5/3/20,3383,8,1718
880,Bahrain,5/4/20,3533,8,1744
881,Bahrain,5/5/20,3720,8,1762
882,Bahrain,5/6/20,3934,8,1860
883,Bahrain,5/7/20,4199,8,2000
884,Bangladesh,3/10/20,3,0,0
885,Bangladesh,3/11/20,3,0,0
886,Bangladesh,3/12/20,3,0,0
887,Bangladesh,3/13/20,3,0,0
888,Bangladesh,3/14/20,3,0,0
889,Bangladesh,3/15/20,5,0,0
890,Bangladesh,3/16/20,8,0,2
891,Bangladesh,3/17/20,10,0,3
892,Bangladesh,3/18/20,14,1,3
893,Bangladesh,3/19/20,17,1,3
894,Bangladesh,3/20/20,20,1,3
895,Bangladesh,3/21/20,25,2,3
896,Bangladesh,3/22/20,27,2,3
897,Bangladesh,3/23/20,33,3,3
898,Bangladesh,3/24/20,39,4,5
899,Bangladesh,3/25/20,39,5,7
900,Bangladesh,3/26/20,44,5,11
901,Bangladesh,3/27/20,48,5,11
902,Bangladesh,3/28/20,48,5,15
903,Bangladesh,3/29/20,48,5,15
904,Bangladesh,3/30/20,49,5,19
905,Bangladesh,3/31/20,51,5,25
906,Bangladesh,3/8/20,3,0,0
907,Bangladesh,3/9/20,3,0,0
908,Bangladesh,4/1/20,54,6,25
909,Bangladesh,4/10/20,424,27,33
910,Bangladesh,4/11/20,482,30,36
911,Bangladesh,4/12/20,621,34,39
912,Bangladesh,4/13/20,803,39,42
913,Bangladesh,4/14/20,1012,46,42
914,Bangladesh,4/15/20,1231,50,49
915,Bangladesh,4/16/20,1572,60,49
916,Bangladesh,4/17/20,1838,75,58
917,Bangladesh,4/18/20,2144,84,66
918,Bangladesh,4/19/20,2456,91,75
919,Bangladesh,4/2/20,56,6,25
920,Bangladesh,4/20/20,2948,101,85
921,Bangladesh,4/21/20,3382,110,87
922,Bangladesh,4/22/20,3772,120,92
923,Bangladesh,4/23/20,4186,127,108
924,Bangladesh,4/24/20,4689,131,112
925,Bangladesh,4/25/20,4998,140,113
926,Bangladesh,4/26/20,5416,145,122
927,Bangladesh,4/27/20,5913,152,131
928,Bangladesh,4/28/20,6462,155,139
929,Bangladesh,4/29/20,7103,163,150
930,Bangladesh,4/3/20,61,6,26
931,Bangladesh,4/30/20,7667,168,160
932,Bangladesh,4/4/20,70,8,30
933,Bangladesh,4/5/20,88,9,33
934,Bangladesh,4/6/20,123,12,33
935,Bangladesh,4/7/20,164,17,33
936,Bangladesh,4/8/20,218,20,33
937,Bangladesh,4/9/20,330,21,33
938,Bangladesh,5/1/20,8238,170,174
939,Bangladesh,5/2/20,8790,175,177
940,Bangladesh,5/3/20,9455,177,1063
941,Bangladesh,5/4/20,10143,182,1209
942,Bangladesh,5/5/20,10929,183,1403
943,Bangladesh,5/6/20,11719,186,1403
944,Bangladesh,5/7/20,12425,199,1910
945,Barbados,3/17/20,2,0,0
946,Barbados,3/18/20,2,0,0
947,Barbados,3/19/20,5,0,0
948,Barbados,3/20/20,5,0,0
949,Barbados,3/21/20,6,0,0
950,Barbados,3/22/20,14,0,0
951,Barbados,3/23/20,17,0,0
952,Barbados,3/24/20,18,0,0
953,Barbados,3/25/20,18,0,0
954,Barbados,3/26/20,18,0,0
955,Barbados,3/27/20,24,0,0
956,Barbados,3/28/20,26,0,0
957,Barbados,3/29/20,33,0,0
958,Barbados,3/30/20,33,0,0
959,Barbados,3/31/20,34,0,0
960,Barbados,4/1/20,34,0,0
961,Barbados,4/10/20,67,4,11
962,Barbados,4/11/20,68,4,11
963,Barbados,4/12/20,71,4,11
964,Barbados,4/13/20,72,4,13
965,Barbados,4/14/20,72,4,13
966,Barbados,4/15/20,73,5,15
967,Barbados,4/16/20,75,5,15
968,Barbados,4/17/20,75,5,15
969,Barbados,4/18/20,75,5,17
970,Barbados,4/19/20,75,5,17
971,Barbados,4/2/20,46,0,0
972,Barbados,4/20/20,75,5,19
973,Barbados,4/21/20,75,5,25
974,Barbados,4/22/20,75,5,25
975,Barbados,4/23/20,76,6,30
976,Barbados,4/24/20,77,6,31
977,Barbados,4/25/20,79,6,31
978,Barbados,4/26/20,79,6,39
979,Barbados,4/27/20,80,6,39
980,Barbados,4/28/20,80,6,39
981,Barbados,4/29/20,80,7,39
982,Barbados,4/3/20,51,0,0
983,Barbados,4/30/20,81,7,39
984,Barbados,4/4/20,52,0,0
985,Barbados,4/5/20,56,1,6
986,Barbados,4/6/20,60,2,6
987,Barbados,4/7/20,63,3,6
988,Barbados,4/8/20,63,3,8
989,Barbados,4/9/20,66,3,11
990,Barbados,5/1/20,81,7,39
991,Barbados,5/2/20,81,7,44
992,Barbados,5/3/20,82,7,44
993,Barbados,5/4/20,82,7,46
994,Barbados,5/5/20,82,7,47
995,Barbados,5/6/20,82,7,47
996,Barbados,5/7/20,82,7,53
997,Belarus,2/28/20,1,0,0
998,Belarus,2/29/20,1,0,0
999,Belarus,3/1/20,1,0,0
1000,Belarus,3/10/20,9,0,3
1001,Belarus,3/11/20,9,0,3
1002,Belarus,3/12/20,12,0,3
1003,Belarus,3/13/20,27,0,3
1004,Belarus,3/14/20,27,0,3
1005,Belarus,3/15/20,27,0,3
1006,Belarus,3/16/20,36,0,3
1007,Belarus,3/17/20,36,0,3
1008,Belarus,3/18/20,51,0,5
1009,Belarus,3/19/20,51,0,5
1010,Belarus,3/2/20,1,0,0
1011,Belarus,3/20/20,69,0,5
1012,Belarus,3/21/20,76,0,15
1013,Belarus,3/22/20,76,0,15
1014,Belarus,3/23/20,81,0,15
1015,Belarus,3/24/20,81,0,22
1016,Belarus,3/25/20,86,0,29
1017,Belarus,3/26/20,86,0,29
1018,Belarus,3/27/20,94,0,32
1019,Belarus,3/28/20,94,0,32
1020,Belarus,3/29/20,94,0,32
1021,Belarus,3/3/20,1,0,0
1022,Belarus,3/30/20,152,0,32
1023,Belarus,3/31/20,152,1,47
1024,Belarus,3/4/20,6,0,0
1025,Belarus,3/5/20,6,0,0
1026,Belarus,3/6/20,6,0,0
1027,Belarus,3/7/20,6,0,0
1028,Belarus,3/8/20,6,0,0
1029,Belarus,3/9/20,6,0,1
1030,Belarus,4/1/20,163,2,53
1031,Belarus,4/10/20,1981,19,169
1032,Belarus,4/11/20,2226,23,172
1033,Belarus,4/12/20,2578,26,203
1034,Belarus,4/13/20,2919,29,203
1035,Belarus,4/14/20,3281,33,203
1036,Belarus,4/15/20,3728,36,203
1037,Belarus,4/16/20,4204,40,203
1038,Belarus,4/17/20,4779,42,342
1039,Belarus,4/18/20,4779,45,342
1040,Belarus,4/19/20,4779,47,494
1041,Belarus,4/2/20,304,4,53
1042,Belarus,4/20/20,6264,51,514
1043,Belarus,4/21/20,6723,55,577
1044,Belarus,4/22/20,7281,58,769
1045,Belarus,4/23/20,8022,60,938
1046,Belarus,4/24/20,8773,63,1120
1047,Belarus,4/25/20,9590,67,1573
1048,Belarus,4/26/20,10463,72,1695
1049,Belarus,4/27/20,11289,75,1740
1050,Belarus,4/28/20,12208,79,1993
1051,Belarus,4/29/20,13181,84,2072
1052,Belarus,4/3/20,351,4,53
1053,Belarus,4/30/20,14027,89,2386
1054,Belarus,4/4/20,440,5,53
1055,Belarus,4/5/20,562,8,52
1056,Belarus,4/6/20,700,13,53
1057,Belarus,4/7/20,861,13,54
1058,Belarus,4/8/20,1066,13,77
1059,Belarus,4/9/20,1486,16,139
1060,Belarus,5/1/20,14917,93,2918
1061,Belarus,5/2/20,15828,97,3117
1062,Belarus,5/3/20,16705,99,3196
1063,Belarus,5/4/20,17489,103,3259
1064,Belarus,5/5/20,18350,107,3771
1065,Belarus,5/6/20,19255,112,4388
1066,Belarus,5/7/20,20168,116,5067
1067,Belgium,2/10/20,1,0,0
1068,Belgium,2/11/20,1,0,0
1069,Belgium,2/12/20,1,0,0
1070,Belgium,2/13/20,1,0,0
1071,Belgium,2/14/20,1,0,0
1072,Belgium,2/15/20,1,0,0
1073,Belgium,2/16/20,1,0,0
1074,Belgium,2/17/20,1,0,1
1075,Belgium,2/18/20,1,0,1
1076,Belgium,2/19/20,1,0,1
1077,Belgium,2/20/20,1,0,1
1078,Belgium,2/21/20,1,0,1
1079,Belgium,2/22/20,1,0,1
1080,Belgium,2/23/20,1,0,1
1081,Belgium,2/24/20,1,0,1
1082,Belgium,2/25/20,1,0,1
1083,Belgium,2/26/20,1,0,1
1084,Belgium,2/27/20,1,0,1
1085,Belgium,2/28/20,1,0,1
1086,Belgium,2/29/20,1,0,1
1087,Belgium,2/4/20,1,0,0
1088,Belgium,2/5/20,1,0,0
1089,Belgium,2/6/20,1,0,0
1090,Belgium,2/7/20,1,0,0
1091,Belgium,2/8/20,1,0,0
1092,Belgium,2/9/20,1,0,0
1093,Belgium,3/1/20,2,0,1
1094,Belgium,3/10/20,267,0,1
1095,Belgium,3/11/20,314,3,1
1096,Belgium,3/12/20,314,3,1
1097,Belgium,3/13/20,559,3,1
1098,Belgium,3/14/20,689,4,1
1099,Belgium,3/15/20,886,4,1
1100,Belgium,3/16/20,1058,5,1
1101,Belgium,3/17/20,1243,10,1
1102,Belgium,3/18/20,1486,14,31
1103,Belgium,3/19/20,1795,21,31
1104,Belgium,3/2/20,8,0,1
1105,Belgium,3/20/20,2257,37,1
1106,Belgium,3/21/20,2815,67,263
1107,Belgium,3/22/20,3401,75,263
1108,Belgium,3/23/20,3743,88,263
1109,Belgium,3/24/20,4269,122,461
1110,Belgium,3/25/20,4937,178,547
1111,Belgium,3/26/20,6235,220,675
1112,Belgium,3/27/20,7284,289,858
1113,Belgium,3/28/20,9134,353,1063
1114,Belgium,3/29/20,10836,431,1359
1115,Belgium,3/3/20,13,0,1
1116,Belgium,3/30/20,11899,513,1527
1117,Belgium,3/31/20,12775,705,1696
1118,Belgium,3/4/20,23,0,1
1119,Belgium,3/5/20,50,0,1
1120,Belgium,3/6/20,109,0,1
1121,Belgium,3/7/20,169,0,1
1122,Belgium,3/8/20,200,0,1
1123,Belgium,3/9/20,239,0,1
1124,Belgium,4/1/20,13964,828,2132
1125,Belgium,4/10/20,26667,3019,5568
1126,Belgium,4/11/20,28018,3346,5986
1127,Belgium,4/12/20,29647,3600,6463
1128,Belgium,4/13/20,30589,3903,6707
1129,Belgium,4/14/20,31119,4157,6868
1130,Belgium,4/15/20,33573,4440,7107
1131,Belgium,4/16/20,34809,4857,7562
1132,Belgium,4/17/20,36138,5163,7961
1133,Belgium,4/18/20,37183,5453,8348
1134,Belgium,4/19/20,38496,5683,8757
1135,Belgium,4/2/20,15348,1011,2495
1136,Belgium,4/20/20,39983,5828,8895
1137,Belgium,4/21/20,40956,5998,9002
1138,Belgium,4/22/20,41889,6262,9433
1139,Belgium,4/23/20,42797,6490,9800
1140,Belgium,4/24/20,44293,6679,10122
1141,Belgium,4/25/20,45325,6917,10417
1142,Belgium,4/26/20,46134,7094,10785
1143,Belgium,4/27/20,46687,7207,10878
1144,Belgium,4/28/20,47334,7331,10943
1145,Belgium,4/29/20,47859,7501,11283
1146,Belgium,4/3/20,16770,1143,2872
1147,Belgium,4/30/20,48519,7594,11576
1148,Belgium,4/4/20,18431,1283,3247
1149,Belgium,4/5/20,19691,1447,3751
1150,Belgium,4/6/20,20814,1632,3986
1151,Belgium,4/7/20,22194,2035,4157
1152,Belgium,4/8/20,23403,2240,4681
1153,Belgium,4/9/20,24983,2523,5164
1154,Belgium,5/1/20,49032,7703,11892
1155,Belgium,5/2/20,49517,7765,12211
1156,Belgium,5/3/20,49906,7844,12309
1157,Belgium,5/4/20,50267,7924,12378
1158,Belgium,5/5/20,50509,8016,12441
1159,Belgium,5/6/20,50781,8339,12731
1160,Belgium,5/7/20,51420,8415,12980
1161,Belize,3/23/20,1,0,0
1162,Belize,3/24/20,1,0,0
1163,Belize,3/25/20,2,0,0
1164,Belize,3/26/20,2,0,0
1165,Belize,3/27/20,2,0,0
1166,Belize,3/28/20,2,0,0
1167,Belize,3/29/20,2,0,0
1168,Belize,3/30/20,3,0,0
1169,Belize,3/31/20,3,0,0
1170,Belize,4/1/20,3,0,0
1171,Belize,4/10/20,10,2,0
1172,Belize,4/11/20,13,2,0
1173,Belize,4/12/20,14,2,0
1174,Belize,4/13/20,18,2,0
1175,Belize,4/14/20,18,2,0
1176,Belize,4/15/20,18,2,0
1177,Belize,4/16/20,18,2,0
1178,Belize,4/17/20,18,2,0
1179,Belize,4/18/20,18,2,0
1180,Belize,4/19/20,18,2,2
1181,Belize,4/2/20,3,0,0
1182,Belize,4/20/20,18,2,2
1183,Belize,4/21/20,18,2,2
1184,Belize,4/22/20,18,2,2
1185,Belize,4/23/20,18,2,5
1186,Belize,4/24/20,18,2,5
1187,Belize,4/25/20,18,2,5
1188,Belize,4/26/20,18,2,5
1189,Belize,4/27/20,18,2,6
1190,Belize,4/28/20,18,2,9
1191,Belize,4/29/20,18,2,9
1192,Belize,4/3/20,4,0,0
1193,Belize,4/30/20,18,2,9
1194,Belize,4/4/20,4,0,0
1195,Belize,4/5/20,5,0,0
1196,Belize,4/6/20,7,1,0
1197,Belize,4/7/20,7,1,0
1198,Belize,4/8/20,8,1,0
1199,Belize,4/9/20,9,1,0
1200,Belize,5/1/20,18,2,13
1201,Belize,5/2/20,18,2,13
1202,Belize,5/3/20,18,2,13
1203,Belize,5/4/20,18,2,14
1204,Belize,5/5/20,18,2,16
1205,Belize,5/6/20,18,2,16
1206,Belize,5/7/20,18,2,16
1207,Benin,3/16/20,1,0,0
1208,Benin,3/17/20,1,0,0
1209,Benin,3/18/20,2,0,0
1210,Benin,3/19/20,2,0,0
1211,Benin,3/20/20,2,0,0
1212,Benin,3/21/20,2,0,0
1213,Benin,3/22/20,2,0,0
1214,Benin,3/23/20,5,0,0
1215,Benin,3/24/20,6,0,0
1216,Benin,3/25/20,6,0,0
1217,Benin,3/26/20,6,0,0
1218,Benin,3/27/20,6,0,0
1219,Benin,3/28/20,6,0,0
1220,Benin,3/29/20,6,0,0
1221,Benin,3/30/20,6,0,0
1222,Benin,3/31/20,9,0,1
1223,Benin,4/1/20,13,0,1
1224,Benin,4/10/20,35,1,5
1225,Benin,4/11/20,35,1,5
1226,Benin,4/12/20,35,1,5
1227,Benin,4/13/20,35,1,5
1228,Benin,4/14/20,35,1,18
1229,Benin,4/15/20,35,1,18
1230,Benin,4/16/20,35,1,18
1231,Benin,4/17/20,35,1,18
1232,Benin,4/18/20,35,1,18
1233,Benin,4/19/20,35,1,18
1234,Benin,4/2/20,13,0,1
1235,Benin,4/20/20,54,1,27
1236,Benin,4/21/20,54,1,27
1237,Benin,4/22/20,54,1,27
1238,Benin,4/23/20,54,1,27
1239,Benin,4/24/20,54,1,27
1240,Benin,4/25/20,54,1,27
1241,Benin,4/26/20,64,1,33
1242,Benin,4/27/20,64,1,33
1243,Benin,4/28/20,64,1,33
1244,Benin,4/29/20,64,1,33
1245,Benin,4/3/20,16,0,2
1246,Benin,4/30/20,64,1,33
1247,Benin,4/4/20,16,0,2
1248,Benin,4/5/20,22,0,5
1249,Benin,4/6/20,26,1,5
1250,Benin,4/7/20,26,1,5
1251,Benin,4/8/20,26,1,5
1252,Benin,4/9/20,26,1,5
1253,Benin,5/1/20,90,2,42
1254,Benin,5/2/20,90,2,42
1255,Benin,5/3/20,90,2,42
1256,Benin,5/4/20,96,2,50
1257,Benin,5/5/20,96,2,50
1258,Benin,5/6/20,96,2,50
1259,Benin,5/7/20,140,2,53
1260,Bhutan,3/10/20,1,0,0
1261,Bhutan,3/11/20,1,0,0
1262,Bhutan,3/12/20,1,0,0
1263,Bhutan,3/13/20,1,0,0
1264,Bhutan,3/14/20,1,0,0
1265,Bhutan,3/15/20,1,0,0
1266,Bhutan,3/16/20,1,0,0
1267,Bhutan,3/17/20,1,0,0
1268,Bhutan,3/18/20,1,0,0
1269,Bhutan,3/19/20,1,0,0
1270,Bhutan,3/20/20,2,0,0
1271,Bhutan,3/21/20,2,0,0
1272,Bhutan,3/22/20,2,0,0
1273,Bhutan,3/23/20,2,0,0
1274,Bhutan,3/24/20,2,0,0
1275,Bhutan,3/25/20,2,0,0
1276,Bhutan,3/26/20,2,0,0
1277,Bhutan,3/27/20,3,0,0
1278,Bhutan,3/28/20,3,0,0
1279,Bhutan,3/29/20,4,0,0
1280,Bhutan,3/30/20,4,0,0
1281,Bhutan,3/31/20,4,0,0
1282,Bhutan,3/6/20,1,0,0
1283,Bhutan,3/7/20,1,0,0
1284,Bhutan,3/8/20,1,0,0
1285,Bhutan,3/9/20,1,0,0
1286,Bhutan,4/1/20,4,0,0
1287,Bhutan,4/10/20,5,0,2
1288,Bhutan,4/11/20,5,0,2
1289,Bhutan,4/12/20,5,0,2
1290,Bhutan,4/13/20,5,0,2
1291,Bhutan,4/14/20,5,0,2
1292,Bhutan,4/15/20,5,0,2
1293,Bhutan,4/16/20,5,0,2
1294,Bhutan,4/17/20,5,0,2
1295,Bhutan,4/18/20,5,0,2
1296,Bhutan,4/19/20,5,0,2
1297,Bhutan,4/2/20,5,0,1
1298,Bhutan,4/20/20,5,0,2
1299,Bhutan,4/21/20,6,0,2
1300,Bhutan,4/22/20,6,0,2
1301,Bhutan,4/23/20,7,0,3
1302,Bhutan,4/24/20,7,0,3
1303,Bhutan,4/25/20,7,0,3
1304,Bhutan,4/26/20,7,0,4
1305,Bhutan,4/27/20,7,0,4
1306,Bhutan,4/28/20,7,0,5
1307,Bhutan,4/29/20,7,0,5
1308,Bhutan,4/3/20,5,0,2
1309,Bhutan,4/30/20,7,0,5
1310,Bhutan,4/4/20,5,0,2
1311,Bhutan,4/5/20,5,0,2
1312,Bhutan,4/6/20,5,0,2
1313,Bhutan,4/7/20,5,0,2
1314,Bhutan,4/8/20,5,0,2
1315,Bhutan,4/9/20,5,0,2
1316,Bhutan,5/1/20,7,0,5
1317,Bhutan,5/2/20,7,0,5
1318,Bhutan,5/3/20,7,0,5
1319,Bhutan,5/4/20,7,0,5
1320,Bhutan,5/5/20,7,0,5
1321,Bhutan,5/6/20,7,0,5
1322,Bhutan,5/7/20,7,0,5
1323,Bolivia,3/11/20,2,0,0
1324,Bolivia,3/12/20,2,0,0
1325,Bolivia,3/13/20,3,0,0
1326,Bolivia,3/14/20,10,0,0
1327,Bolivia,3/15/20,10,0,0
1328,Bolivia,3/16/20,11,0,0
1329,Bolivia,3/17/20,11,0,0
1330,Bolivia,3/18/20,12,0,0
1331,Bolivia,3/19/20,12,0,0
1332,Bolivia,3/20/20,15,0,0
1333,Bolivia,3/21/20,19,0,0
1334,Bolivia,3/22/20,24,0,0
1335,Bolivia,3/23/20,27,0,0
1336,Bolivia,3/24/20,29,0,0
1337,Bolivia,3/25/20,32,0,0
1338,Bolivia,3/26/20,43,0,0
1339,Bolivia,3/27/20,61,0,0
1340,Bolivia,3/28/20,74,0,0
1341,Bolivia,3/29/20,81,1,0
1342,Bolivia,3/30/20,97,4,0
1343,Bolivia,3/31/20,107,6,0
1344,Bolivia,4/1/20,115,7,1
1345,Bolivia,4/10/20,268,19,2
1346,Bolivia,4/11/20,275,20,2
1347,Bolivia,4/12/20,300,24,2
1348,Bolivia,4/13/20,330,27,2
1349,Bolivia,4/14/20,354,28,6
1350,Bolivia,4/15/20,397,28,7
1351,Bolivia,4/16/20,441,29,14
1352,Bolivia,4/17/20,465,31,26
1353,Bolivia,4/18/20,493,31,31
1354,Bolivia,4/19/20,520,32,31
1355,Bolivia,4/2/20,123,8,1
1356,Bolivia,4/20/20,564,33,31
1357,Bolivia,4/21/20,598,34,37
1358,Bolivia,4/22/20,609,37,44
1359,Bolivia,4/23/20,703,43,44
1360,Bolivia,4/24/20,807,44,54
1361,Bolivia,4/25/20,866,46,54
1362,Bolivia,4/26/20,950,50,80
1363,Bolivia,4/27/20,1014,53,98
1364,Bolivia,4/28/20,1053,55,110
1365,Bolivia,4/29/20,1110,59,117
1366,Bolivia,4/3/20,132,9,1
1367,Bolivia,4/30/20,1167,62,132
1368,Bolivia,4/4/20,139,10,1
1369,Bolivia,4/5/20,157,10,2
1370,Bolivia,4/6/20,183,11,2
1371,Bolivia,4/7/20,194,14,2
1372,Bolivia,4/8/20,210,15,2
1373,Bolivia,4/9/20,264,18,2
1374,Bolivia,5/1/20,1229,66,134
1375,Bolivia,5/2/20,1470,71,159
1376,Bolivia,5/3/20,1594,76,166
1377,Bolivia,5/4/20,1681,82,174
1378,Bolivia,5/5/20,1802,86,187
1379,Bolivia,5/6/20,1886,91,198
1380,Bolivia,5/7/20,2081,102,219
1381,Bosnia and Herzegovina,3/10/20,5,0,0
1382,Bosnia and Herzegovina,3/11/20,7,0,0
1383,Bosnia and Herzegovina,3/12/20,11,0,0
1384,Bosnia and Herzegovina,3/13/20,13,0,0
1385,Bosnia and Herzegovina,3/14/20,18,0,0
1386,Bosnia and Herzegovina,3/15/20,24,0,0
1387,Bosnia and Herzegovina,3/16/20,25,0,0
1388,Bosnia and Herzegovina,3/17/20,26,0,2
1389,Bosnia and Herzegovina,3/18/20,38,0,2
1390,Bosnia and Herzegovina,3/19/20,63,0,2
1391,Bosnia and Herzegovina,3/20/20,89,0,2
1392,Bosnia and Herzegovina,3/21/20,93,1,2
1393,Bosnia and Herzegovina,3/22/20,126,1,2
1394,Bosnia and Herzegovina,3/23/20,136,1,2
1395,Bosnia and Herzegovina,3/24/20,166,3,2
1396,Bosnia and Herzegovina,3/25/20,176,3,2
1397,Bosnia and Herzegovina,3/26/20,191,3,2
1398,Bosnia and Herzegovina,3/27/20,237,4,5
1399,Bosnia and Herzegovina,3/28/20,258,5,5
1400,Bosnia and Herzegovina,3/29/20,323,6,8
1401,Bosnia and Herzegovina,3/30/20,368,10,17
1402,Bosnia and Herzegovina,3/31/20,420,13,17
1403,Bosnia and Herzegovina,3/5/20,2,0,0
1404,Bosnia and Herzegovina,3/6/20,2,0,0
1405,Bosnia and Herzegovina,3/7/20,3,0,0
1406,Bosnia and Herzegovina,3/8/20,3,0,0
1407,Bosnia and Herzegovina,3/9/20,3,0,0
1408,Bosnia and Herzegovina,4/1/20,459,13,19
1409,Bosnia and Herzegovina,4/10/20,901,36,129
1410,Bosnia and Herzegovina,4/11/20,946,37,139
1411,Bosnia and Herzegovina,4/12/20,1009,39,193
1412,Bosnia and Herzegovina,4/13/20,1037,39,206
1413,Bosnia and Herzegovina,4/14/20,1083,40,236
1414,Bosnia and Herzegovina,4/15/20,1110,41,253
1415,Bosnia and Herzegovina,4/16/20,1167,43,277
1416,Bosnia and Herzegovina,4/17/20,1214,46,320
1417,Bosnia and Herzegovina,4/18/20,1268,47,338
1418,Bosnia and Herzegovina,4/19/20,1285,48,347
